"alpha","boot_id","node","mag_index","effect_std_scale","effect_ate_scale","status"
"0.05",755,"social_norms",18,0,0,"zero"
"0.05",755,"social_norms",19,0,0,"zero"
"0.05",755,"social_norms",20,0,0,"zero"
"0.05",755,"social_norms",21,0,0,"zero"
"0.05",755,"social_norms",22,0,0,"zero"
"0.05",755,"social_norms",23,0,0,"zero"
"0.05",755,"social_norms",24,0,0,"zero"
"0.05",755,"social_norms",25,0,0,"zero"
"0.05",755,"social_norms",26,0,0,"zero"
"0.05",755,"social_norms",27,0,0,"zero"
"0.05",755,"social_norms",28,0,0,"zero"
"0.05",755,"social_norms",29,0,0,"zero"
"0.05",755,"social_norms",30,0,0,"zero"
"0.05",755,"social_norms",31,0,0,"zero"
"0.05",755,"social_norms",32,0,0,"zero"
"0.05",755,"social_norms",33,0,0,"zero"
"0.05",755,"social_norms",34,0,0,"zero"
"0.05",755,"social_norms",35,0,0,"zero"
"0.05",755,"social_norms",36,0,0,"zero"
"0.05",755,"social_norms",37,0,0,"zero"
"0.05",755,"social_norms",38,0,0,"zero"
"0.05",755,"politics",1,0,0,"zero"
"0.05",755,"politics",2,0,0,"zero"
"0.05",755,"politics",3,0,0,"zero"
"0.05",755,"politics",4,0,0,"zero"
"0.05",755,"politics",5,0,0,"zero"
"0.05",755,"politics",6,0,0,"zero"
"0.05",755,"politics",7,0,0,"zero"
"0.05",755,"politics",8,0,0,"zero"
"0.05",755,"politics",9,0,0,"zero"
"0.05",755,"politics",10,0,0,"zero"
"0.05",755,"politics",11,0,0,"zero"
"0.05",755,"politics",12,0,0,"zero"
"0.05",755,"politics",13,0,0,"zero"
"0.05",755,"politics",14,0,0,"zero"
"0.05",755,"politics",15,0,0,"zero"
"0.05",755,"politics",16,0,0,"zero"
"0.05",755,"politics",17,0,0,"zero"
"0.05",755,"politics",18,0,0,"zero"
"0.05",755,"politics",19,0,0,"zero"
"0.05",755,"politics",20,0,0,"zero"
"0.05",755,"politics",21,0,0,"zero"
"0.05",755,"politics",22,0,0,"zero"
"0.05",755,"politics",23,0,0,"zero"
"0.05",755,"politics",24,0,0,"zero"
"0.05",755,"politics",25,0,0,"zero"
"0.05",755,"politics",26,0,0,"zero"
"0.05",755,"politics",27,0,0,"zero"
"0.05",755,"politics",28,0,0,"zero"
"0.05",755,"politics",29,0,0,"zero"
"0.05",755,"politics",30,0,0,"zero"
"0.05",755,"politics",31,0,0,"zero"
"0.05",755,"politics",32,0,0,"zero"
"0.05",755,"politics",33,0,0,"zero"
"0.05",755,"politics",34,0,0,"zero"
"0.05",755,"politics",35,0,0,"zero"
"0.05",755,"politics",36,0,0,"zero"
"0.05",755,"politics",37,0,0,"zero"
"0.05",755,"politics",38,0,0,"zero"
"0.05",755,"weather_risk_prep",1,0,0,"zero"
"0.05",755,"weather_risk_prep",2,0,0,"zero"
"0.05",755,"weather_risk_prep",3,0,0,"zero"
"0.05",755,"weather_risk_prep",4,0,0,"zero"
"0.05",755,"weather_risk_prep",5,0,0,"zero"
"0.05",755,"weather_risk_prep",6,0,0,"zero"
"0.05",755,"weather_risk_prep",7,0,0,"zero"
"0.05",755,"weather_risk_prep",8,0,0,"zero"
"0.05",755,"weather_risk_prep",9,0,0,"zero"
"0.05",755,"weather_risk_prep",10,0,0,"zero"
"0.05",755,"weather_risk_prep",11,0,0,"zero"
"0.05",755,"weather_risk_prep",12,0,0,"zero"
"0.05",755,"weather_risk_prep",13,0,0,"zero"
"0.05",755,"weather_risk_prep",14,0,0,"zero"
"0.05",755,"weather_risk_prep",15,0,0,"zero"
"0.05",755,"weather_risk_prep",16,0,0,"zero"
"0.05",755,"weather_risk_prep",17,0,0,"zero"
"0.05",755,"weather_risk_prep",18,0,0,"zero"
"0.05",755,"weather_risk_prep",19,0,0,"zero"
"0.05",755,"weather_risk_prep",20,0,0,"zero"
"0.05",755,"weather_risk_prep",21,0,0,"zero"
"0.05",755,"weather_risk_prep",22,0,0,"zero"
"0.05",755,"weather_risk_prep",23,0,0,"zero"
"0.05",755,"weather_risk_prep",24,0,0,"zero"
"0.05",755,"weather_risk_prep",25,0,0,"zero"
"0.05",755,"weather_risk_prep",26,0,0,"zero"
"0.05",755,"weather_risk_prep",27,0,0,"zero"
"0.05",755,"weather_risk_prep",28,0,0,"zero"
"0.05",755,"weather_risk_prep",29,0,0,"zero"
"0.05",755,"weather_risk_prep",30,0,0,"zero"
"0.05",755,"weather_risk_prep",31,0,0,"zero"
"0.05",755,"weather_risk_prep",32,0,0,"zero"
"0.05",755,"weather_risk_prep",33,0,0,"zero"
"0.05",755,"weather_risk_prep",34,0,0,"zero"
"0.05",755,"weather_risk_prep",35,0,0,"zero"
"0.05",755,"weather_risk_prep",36,0,0,"zero"
"0.05",755,"weather_risk_prep",37,0,0,"zero"
"0.05",755,"weather_risk_prep",38,0,0,"zero"
"0.05",756,"belief_concern",1,0,0,"zero"
"0.05",756,"belief_concern",2,0,0,"zero"
"0.05",756,"belief_concern",3,0,0,"zero"
"0.05",756,"belief_concern",4,0,0,"zero"
"0.05",756,"harm_present",1,0,0,"zero"
"0.05",756,"harm_present",2,0,0,"zero"
"0.05",756,"harm_present",3,0,0,"zero"
"0.05",756,"harm_present",4,0,0,"zero"
"0.05",756,"harm_future",1,0,0,"zero"
"0.05",756,"harm_future",2,0,0,"zero"
"0.05",756,"harm_future",3,0,0,"zero"
"0.05",756,"harm_future",4,0,0,"zero"
"0.05",756,"policy_support",1,0,0,"zero"
"0.05",756,"policy_support",2,0,0,"zero"
"0.05",756,"policy_support",3,0,0,"zero"
"0.05",756,"policy_support",4,0,0,"zero"
"0.05",756,"trust_science",1,0,0,"zero"
"0.05",756,"trust_science",2,0,0,"zero"
"0.05",756,"trust_science",3,0,0,"zero"
"0.05",756,"trust_science",4,0,0,"zero"
"0.05",756,"social_norms",1,0,0,"zero"
"0.05",756,"social_norms",2,0,0,"zero"
"0.05",756,"social_norms",3,0,0,"zero"
"0.05",756,"social_norms",4,0,0,"zero"
"0.05",756,"politics",1,0,0,"zero"
"0.05",756,"politics",2,0,0,"zero"
"0.05",756,"politics",3,0,0,"zero"
"0.05",756,"politics",4,0,0,"zero"
"0.05",756,"weather_risk_prep",1,0,0,"zero"
"0.05",756,"weather_risk_prep",2,0,0,"zero"
"0.05",756,"weather_risk_prep",3,0,0,"zero"
"0.05",756,"weather_risk_prep",4,0,0,"zero"
"0.05",757,"belief_concern",1,0,0,"zero"
"0.05",757,"belief_concern",2,0,0,"zero"
"0.05",757,"harm_present",1,0,0,"zero"
"0.05",757,"harm_present",2,0,0,"zero"
"0.05",757,"harm_future",1,0,0,"zero"
"0.05",757,"harm_future",2,0,0,"zero"
"0.05",757,"policy_support",1,0,0,"zero"
"0.05",757,"policy_support",2,0,0,"zero"
"0.05",757,"trust_science",1,0,0,"zero"
"0.05",757,"trust_science",2,0,0,"zero"
"0.05",757,"social_norms",1,0,0,"zero"
"0.05",757,"social_norms",2,0,0,"zero"
"0.05",757,"politics",1,0,0,"zero"
"0.05",757,"politics",2,0,0,"zero"
"0.05",757,"weather_risk_prep",1,0.411807751735288,0.205903875867644,"identified_positive"
"0.05",757,"weather_risk_prep",2,0.411807751735288,0.205903875867644,"identified_positive"
"0.05",758,"belief_concern",1,0.503407307666351,0.251703653833176,"identified_positive"
"0.05",758,"belief_concern",2,0.503407307666351,0.251703653833176,"identified_positive"
"0.05",758,"belief_concern",3,0.503407307666351,0.251703653833176,"identified_positive"
"0.05",758,"belief_concern",4,0.503407307666351,0.251703653833176,"identified_positive"
"0.05",758,"harm_present",1,0.321062778342458,0.160531389171229,"identified_positive"
"0.05",758,"harm_present",2,0.36421502199157,0.182107510995785,"identified_positive"
"0.05",758,"harm_present",3,0.321062778342458,0.160531389171229,"identified_positive"
"0.05",758,"harm_present",4,0.36421502199157,0.182107510995785,"identified_positive"
"0.05",758,"harm_future",1,NA,NA,"unidentified"
"0.05",758,"harm_future",2,0,0,"zero"
"0.05",758,"harm_future",3,NA,NA,"unidentified"
"0.05",758,"harm_future",4,0,0,"zero"
"0.05",758,"policy_support",1,0,0,"zero"
"0.05",758,"policy_support",2,0,0,"zero"
"0.05",758,"policy_support",3,0,0,"zero"
"0.05",758,"policy_support",4,0,0,"zero"
"0.05",758,"trust_science",1,0.370527267389763,0.185263633694881,"identified_positive"
"0.05",758,"trust_science",2,0.370527267389763,0.185263633694881,"identified_positive"
"0.05",758,"trust_science",3,0.370527267389763,0.185263633694881,"identified_positive"
"0.05",758,"trust_science",4,0.370527267389763,0.185263633694881,"identified_positive"
"0.05",758,"social_norms",1,0,0,"zero"
"0.05",758,"social_norms",2,0,0,"zero"
"0.05",758,"social_norms",3,0,0,"zero"
"0.05",758,"social_norms",4,0,0,"zero"
"0.05",758,"politics",1,0,0,"zero"
"0.05",758,"politics",2,0,0,"zero"
"0.05",758,"politics",3,0,0,"zero"
"0.05",758,"politics",4,0,0,"zero"
"0.05",758,"weather_risk_prep",1,0,0,"zero"
"0.05",758,"weather_risk_prep",2,0,0,"zero"
"0.05",758,"weather_risk_prep",3,0,0,"zero"
"0.05",758,"weather_risk_prep",4,0,0,"zero"
"0.05",759,"belief_concern",1,0.557785442959567,0.278892721479783,"identified_positive"
"0.05",759,"belief_concern",2,0.565555130205229,0.282777565102614,"identified_positive"
"0.05",759,"belief_concern",3,0.557785442959567,0.278892721479783,"identified_positive"
"0.05",759,"belief_concern",4,0.557785442959567,0.278892721479783,"identified_positive"
"0.05",759,"belief_concern",5,0.565555130205229,0.282777565102614,"identified_positive"
"0.05",759,"belief_concern",6,0.565555130205229,0.282777565102614,"identified_positive"
"0.05",759,"belief_concern",7,0.557785442959567,0.278892721479783,"identified_positive"
"0.05",759,"belief_concern",8,0.565555130205229,0.282777565102614,"identified_positive"
"0.05",759,"harm_present",1,0,0,"zero"
"0.05",759,"harm_present",2,0,0,"zero"
"0.05",759,"harm_present",3,0,0,"zero"
"0.05",759,"harm_present",4,0,0,"zero"
"0.05",759,"harm_present",5,0,0,"zero"
"0.05",759,"harm_present",6,0,0,"zero"
"0.05",759,"harm_present",7,0,0,"zero"
"0.05",759,"harm_present",8,0,0,"zero"
"0.05",759,"harm_future",1,0,0,"zero"
"0.05",759,"harm_future",2,0,0,"zero"
"0.05",759,"harm_future",3,0,0,"zero"
"0.05",759,"harm_future",4,0,0,"zero"
"0.05",759,"harm_future",5,0,0,"zero"
"0.05",759,"harm_future",6,0,0,"zero"
"0.05",759,"harm_future",7,0,0,"zero"
"0.05",759,"harm_future",8,0,0,"zero"
"0.05",759,"policy_support",1,0,0,"zero"
"0.05",759,"policy_support",2,0,0,"zero"
"0.05",759,"policy_support",3,0,0,"zero"
"0.05",759,"policy_support",4,0,0,"zero"
"0.05",759,"policy_support",5,0,0,"zero"
"0.05",759,"policy_support",6,0,0,"zero"
"0.05",759,"policy_support",7,0,0,"zero"
"0.05",759,"policy_support",8,0,0,"zero"
"0.05",759,"trust_science",1,0,0,"zero"
"0.05",759,"trust_science",2,0,0,"zero"
"0.05",759,"trust_science",3,0,0,"zero"
"0.05",759,"trust_science",4,0,0,"zero"
"0.05",759,"trust_science",5,0,0,"zero"
"0.05",759,"trust_science",6,0,0,"zero"
"0.05",759,"trust_science",7,0,0,"zero"
"0.05",759,"trust_science",8,0,0,"zero"
"0.05",759,"social_norms",1,0,0,"zero"
"0.05",759,"social_norms",2,0,0,"zero"
"0.05",759,"social_norms",3,0,0,"zero"
"0.05",759,"social_norms",4,0,0,"zero"
"0.05",759,"social_norms",5,0,0,"zero"
"0.05",759,"social_norms",6,0,0,"zero"
"0.05",759,"social_norms",7,0,0,"zero"
"0.05",759,"social_norms",8,0,0,"zero"
"0.05",759,"politics",1,NA,NA,"unidentified"
"0.05",759,"politics",2,0,0,"zero"
"0.05",759,"politics",3,NA,NA,"unidentified"
"0.05",759,"politics",4,NA,NA,"unidentified"
"0.05",759,"politics",5,0,0,"zero"
"0.05",759,"politics",6,0,0,"zero"
"0.05",759,"politics",7,NA,NA,"unidentified"
"0.05",759,"politics",8,0,0,"zero"
"0.05",759,"weather_risk_prep",1,0,0,"zero"
"0.05",759,"weather_risk_prep",2,0,0,"zero"
"0.05",759,"weather_risk_prep",3,0,0,"zero"
"0.05",759,"weather_risk_prep",4,0,0,"zero"
"0.05",759,"weather_risk_prep",5,0,0,"zero"
"0.05",759,"weather_risk_prep",6,0,0,"zero"
"0.05",759,"weather_risk_prep",7,0,0,"zero"
"0.05",759,"weather_risk_prep",8,0,0,"zero"
"0.05",760,"belief_concern",1,0,0,"zero"
"0.05",760,"belief_concern",2,0,0,"zero"
"0.05",760,"harm_present",1,0,0,"zero"
"0.05",760,"harm_present",2,0,0,"zero"
"0.05",760,"harm_future",1,0,0,"zero"
"0.05",760,"harm_future",2,0,0,"zero"
"0.05",760,"policy_support",1,0,0,"zero"
"0.05",760,"policy_support",2,0,0,"zero"
"0.05",760,"trust_science",1,0,0,"zero"
"0.05",760,"trust_science",2,0,0,"zero"
"0.05",760,"social_norms",1,0,0,"zero"
"0.05",760,"social_norms",2,0,0,"zero"
"0.05",760,"politics",1,0,0,"zero"
"0.05",760,"politics",2,0,0,"zero"
"0.05",760,"weather_risk_prep",1,0,0,"zero"
"0.05",760,"weather_risk_prep",2,0,0,"zero"
"0.05",761,"belief_concern",1,0.481110400624388,0.240555200312194,"identified_positive"
"0.05",761,"belief_concern",2,0.481110400624388,0.240555200312194,"identified_positive"
"0.05",761,"harm_present",1,0.329434424552282,0.164717212276141,"identified_positive"
"0.05",761,"harm_present",2,0.329434424552282,0.164717212276141,"identified_positive"
"0.05",761,"harm_future",1,0,0,"zero"
"0.05",761,"harm_future",2,0,0,"zero"
"0.05",761,"policy_support",1,0,0,"zero"
"0.05",761,"policy_support",2,0,0,"zero"
"0.05",761,"trust_science",1,0,0,"zero"
"0.05",761,"trust_science",2,0,0,"zero"
"0.05",761,"social_norms",1,0,0,"zero"
"0.05",761,"social_norms",2,0,0,"zero"
"0.05",761,"politics",1,0,0,"zero"
"0.05",761,"politics",2,0,0,"zero"
"0.05",761,"weather_risk_prep",1,0,0,"zero"
"0.05",761,"weather_risk_prep",2,0,0,"zero"
"0.05",762,"belief_concern",1,0,0,"zero"
"0.05",762,"belief_concern",2,0,0,"zero"
"0.05",762,"harm_present",1,0.490811083562127,0.245405541781063,"identified_positive"
"0.05",762,"harm_present",2,0.490811083562127,0.245405541781063,"identified_positive"
"0.05",762,"harm_future",1,0,0,"zero"
"0.05",762,"harm_future",2,0,0,"zero"
"0.05",762,"policy_support",1,0,0,"zero"
"0.05",762,"policy_support",2,0,0,"zero"
"0.05",762,"trust_science",1,0,0,"zero"
"0.05",762,"trust_science",2,0,0,"zero"
"0.05",762,"social_norms",1,0,0,"zero"
"0.05",762,"social_norms",2,0,0,"zero"
"0.05",762,"politics",1,0,0,"zero"
"0.05",762,"politics",2,0,0,"zero"
"0.05",762,"weather_risk_prep",1,0,0,"zero"
"0.05",762,"weather_risk_prep",2,0,0,"zero"
"0.05",763,"belief_concern",1,0,0,"zero"
"0.05",763,"harm_present",1,0.407825864703524,0.203912932351762,"identified_positive"
"0.05",763,"harm_future",1,0,0,"zero"
"0.05",763,"policy_support",1,0,0,"zero"
"0.05",763,"trust_science",1,0,0,"zero"
"0.05",763,"social_norms",1,0,0,"zero"
"0.05",763,"politics",1,0,0,"zero"
"0.05",763,"weather_risk_prep",1,0.183253204332736,0.0916266021663678,"identified_positive"
"0.05",764,"belief_concern",1,0,0,"zero"
"0.05",764,"harm_present",1,0,0,"zero"
"0.05",764,"harm_future",1,0,0,"zero"
"0.05",764,"policy_support",1,0,0,"zero"
"0.05",764,"trust_science",1,0,0,"zero"
"0.05",764,"social_norms",1,0,0,"zero"
"0.05",764,"politics",1,0,0,"zero"
"0.05",764,"weather_risk_prep",1,0.429094504817178,0.214547252408589,"identified_positive"
"0.05",765,"belief_concern",1,0,0,"zero"
"0.05",765,"belief_concern",2,0,0,"zero"
"0.05",765,"belief_concern",3,0,0,"zero"
"0.05",765,"harm_present",1,0,0,"zero"
"0.05",765,"harm_present",2,0,0,"zero"
"0.05",765,"harm_present",3,0,0,"zero"
"0.05",765,"harm_future",1,0,0,"zero"
"0.05",765,"harm_future",2,0,0,"zero"
"0.05",765,"harm_future",3,0,0,"zero"
"0.05",765,"policy_support",1,0,0,"zero"
"0.05",765,"policy_support",2,0,0,"zero"
"0.05",765,"policy_support",3,0,0,"zero"
"0.05",765,"trust_science",1,0,0,"zero"
"0.05",765,"trust_science",2,0,0,"zero"
"0.05",765,"trust_science",3,0,0,"zero"
"0.05",765,"social_norms",1,0,0,"zero"
"0.05",765,"social_norms",2,0,0,"zero"
"0.05",765,"social_norms",3,0,0,"zero"
"0.05",765,"politics",1,0,0,"zero"
"0.05",765,"politics",2,0,0,"zero"
"0.05",765,"politics",3,0,0,"zero"
"0.05",765,"weather_risk_prep",1,0.39334711799484,0.19667355899742,"identified_positive"
"0.05",765,"weather_risk_prep",2,0.39334711799484,0.19667355899742,"identified_positive"
"0.05",765,"weather_risk_prep",3,0.39334711799484,0.19667355899742,"identified_positive"
"0.05",766,"belief_concern",1,0,0,"zero"
"0.05",766,"belief_concern",2,0,0,"zero"
"0.05",766,"belief_concern",3,0,0,"zero"
"0.05",766,"belief_concern",4,0,0,"zero"
"0.05",766,"belief_concern",5,0,0,"zero"
"0.05",766,"belief_concern",6,0,0,"zero"
"0.05",766,"harm_present",1,0,0,"zero"
"0.05",766,"harm_present",2,0,0,"zero"
"0.05",766,"harm_present",3,0,0,"zero"
"0.05",766,"harm_present",4,0,0,"zero"
"0.05",766,"harm_present",5,0,0,"zero"
"0.05",766,"harm_present",6,0,0,"zero"
"0.05",766,"harm_future",1,0,0,"zero"
"0.05",766,"harm_future",2,0,0,"zero"
"0.05",766,"harm_future",3,0,0,"zero"
"0.05",766,"harm_future",4,0,0,"zero"
"0.05",766,"harm_future",5,0,0,"zero"
"0.05",766,"harm_future",6,0,0,"zero"
"0.05",766,"policy_support",1,0,0,"zero"
"0.05",766,"policy_support",2,0,0,"zero"
"0.05",766,"policy_support",3,0,0,"zero"
"0.05",766,"policy_support",4,0,0,"zero"
"0.05",766,"policy_support",5,0,0,"zero"
"0.05",766,"policy_support",6,0,0,"zero"
"0.05",766,"trust_science",1,0,0,"zero"
"0.05",766,"trust_science",2,0,0,"zero"
"0.05",766,"trust_science",3,0,0,"zero"
"0.05",766,"trust_science",4,0,0,"zero"
"0.05",766,"trust_science",5,0,0,"zero"
"0.05",766,"trust_science",6,0,0,"zero"
"0.05",766,"social_norms",1,0,0,"zero"
"0.05",766,"social_norms",2,0,0,"zero"
"0.05",766,"social_norms",3,0,0,"zero"
"0.05",766,"social_norms",4,0,0,"zero"
"0.05",766,"social_norms",5,0,0,"zero"
"0.05",766,"social_norms",6,0,0,"zero"
"0.05",766,"politics",1,0,0,"zero"
"0.05",766,"politics",2,0,0,"zero"
"0.05",766,"politics",3,0,0,"zero"
"0.05",766,"politics",4,0,0,"zero"
"0.05",766,"politics",5,0,0,"zero"
"0.05",766,"politics",6,0,0,"zero"
"0.05",766,"weather_risk_prep",1,0,0,"zero"
"0.05",766,"weather_risk_prep",2,0,0,"zero"
"0.05",766,"weather_risk_prep",3,0,0,"zero"
"0.05",766,"weather_risk_prep",4,0,0,"zero"
"0.05",766,"weather_risk_prep",5,0,0,"zero"
"0.05",766,"weather_risk_prep",6,0,0,"zero"
"0.05",767,"belief_concern",1,0,0,"zero"
"0.05",767,"belief_concern",2,0,0,"zero"
"0.05",767,"belief_concern",3,0,0,"zero"
"0.05",767,"belief_concern",4,0,0,"zero"
"0.05",767,"belief_concern",5,0,0,"zero"
"0.05",767,"belief_concern",6,0,0,"zero"
"0.05",767,"belief_concern",7,0,0,"zero"
"0.05",767,"belief_concern",8,0,0,"zero"
"0.05",767,"belief_concern",9,0,0,"zero"
"0.05",767,"belief_concern",10,0,0,"zero"
"0.05",767,"belief_concern",11,0,0,"zero"
"0.05",767,"belief_concern",12,0,0,"zero"
"0.05",767,"belief_concern",13,0,0,"zero"
"0.05",767,"belief_concern",14,0,0,"zero"
"0.05",767,"belief_concern",15,0,0,"zero"
"0.05",767,"belief_concern",16,0,0,"zero"
"0.05",767,"belief_concern",17,0,0,"zero"
"0.05",767,"belief_concern",18,0,0,"zero"
"0.05",767,"belief_concern",19,0,0,"zero"
"0.05",767,"belief_concern",20,0,0,"zero"
"0.05",767,"harm_present",1,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",2,0.501501624827604,0.250750812413802,"identified_positive"
"0.05",767,"harm_present",3,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",4,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",5,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",6,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",7,0.501501624827604,0.250750812413802,"identified_positive"
"0.05",767,"harm_present",8,0.501501624827604,0.250750812413802,"identified_positive"
"0.05",767,"harm_present",9,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",10,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",11,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",12,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",13,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",14,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",15,0.501501624827604,0.250750812413802,"identified_positive"
"0.05",767,"harm_present",16,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",17,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",18,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",19,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_present",20,0.398718425371097,0.199359212685549,"identified_positive"
"0.05",767,"harm_future",1,NA,NA,"unidentified"
"0.05",767,"harm_future",2,0,0,"zero"
"0.05",767,"harm_future",3,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",4,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",5,NA,NA,"unidentified"
"0.05",767,"harm_future",6,NA,NA,"unidentified"
"0.05",767,"harm_future",7,0,0,"zero"
"0.05",767,"harm_future",8,0,0,"zero"
"0.05",767,"harm_future",9,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",10,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",11,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",12,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",13,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",14,NA,NA,"unidentified"
"0.05",767,"harm_future",15,0,0,"zero"
"0.05",767,"harm_future",16,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",17,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",18,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",19,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"harm_future",20,0.462872054110291,0.231436027055146,"identified_positive"
"0.05",767,"policy_support",1,0,0,"zero"
"0.05",767,"policy_support",2,0,0,"zero"
"0.05",767,"policy_support",3,0,0,"zero"
"0.05",767,"policy_support",4,0,0,"zero"
"0.05",767,"policy_support",5,0,0,"zero"
"0.05",767,"policy_support",6,0,0,"zero"
"0.05",767,"policy_support",7,0,0,"zero"
"0.05",767,"policy_support",8,0,0,"zero"
"0.05",767,"policy_support",9,0,0,"zero"
"0.05",767,"policy_support",10,0,0,"zero"
"0.05",767,"policy_support",11,0,0,"zero"
"0.05",767,"policy_support",12,0,0,"zero"
"0.05",767,"policy_support",13,0,0,"zero"
"0.05",767,"policy_support",14,0,0,"zero"
"0.05",767,"policy_support",15,0,0,"zero"
"0.05",767,"policy_support",16,0,0,"zero"
"0.05",767,"policy_support",17,0,0,"zero"
"0.05",767,"policy_support",18,0,0,"zero"
"0.05",767,"policy_support",19,0,0,"zero"
"0.05",767,"policy_support",20,0,0,"zero"
"0.05",767,"trust_science",1,0,0,"zero"
"0.05",767,"trust_science",2,0,0,"zero"
"0.05",767,"trust_science",3,0,0,"zero"
"0.05",767,"trust_science",4,0,0,"zero"
"0.05",767,"trust_science",5,0,0,"zero"
"0.05",767,"trust_science",6,0,0,"zero"
"0.05",767,"trust_science",7,0,0,"zero"
"0.05",767,"trust_science",8,0,0,"zero"
"0.05",767,"trust_science",9,0,0,"zero"
"0.05",767,"trust_science",10,0,0,"zero"
"0.05",767,"trust_science",11,0,0,"zero"
"0.05",767,"trust_science",12,0,0,"zero"
"0.05",767,"trust_science",13,0,0,"zero"
"0.05",767,"trust_science",14,0,0,"zero"
"0.05",767,"trust_science",15,0,0,"zero"
"0.05",767,"trust_science",16,0,0,"zero"
"0.05",767,"trust_science",17,0,0,"zero"
"0.05",767,"trust_science",18,0,0,"zero"
"0.05",767,"trust_science",19,0,0,"zero"
"0.05",767,"trust_science",20,0,0,"zero"
"0.05",767,"social_norms",1,0,0,"zero"
"0.05",767,"social_norms",2,0,0,"zero"
"0.05",767,"social_norms",3,0,0,"zero"
"0.05",767,"social_norms",4,0,0,"zero"
"0.05",767,"social_norms",5,0,0,"zero"
"0.05",767,"social_norms",6,0,0,"zero"
"0.05",767,"social_norms",7,0,0,"zero"
"0.05",767,"social_norms",8,0,0,"zero"
"0.05",767,"social_norms",9,0,0,"zero"
"0.05",767,"social_norms",10,0,0,"zero"
"0.05",767,"social_norms",11,0,0,"zero"
"0.05",767,"social_norms",12,0,0,"zero"
"0.05",767,"social_norms",13,0,0,"zero"
"0.05",767,"social_norms",14,0,0,"zero"
"0.05",767,"social_norms",15,0,0,"zero"
"0.05",767,"social_norms",16,0,0,"zero"
"0.05",767,"social_norms",17,0,0,"zero"
"0.05",767,"social_norms",18,0,0,"zero"
"0.05",767,"social_norms",19,0,0,"zero"
"0.05",767,"social_norms",20,0,0,"zero"
"0.05",767,"politics",1,0,0,"zero"
"0.05",767,"politics",2,0,0,"zero"
"0.05",767,"politics",3,0,0,"zero"
"0.05",767,"politics",4,0,0,"zero"
"0.05",767,"politics",5,0,0,"zero"
"0.05",767,"politics",6,0,0,"zero"
"0.05",767,"politics",7,0,0,"zero"
"0.05",767,"politics",8,0,0,"zero"
"0.05",767,"politics",9,0,0,"zero"
"0.05",767,"politics",10,0,0,"zero"
"0.05",767,"politics",11,0,0,"zero"
"0.05",767,"politics",12,0,0,"zero"
"0.05",767,"politics",13,0,0,"zero"
"0.05",767,"politics",14,0,0,"zero"
"0.05",767,"politics",15,0,0,"zero"
"0.05",767,"politics",16,0,0,"zero"
"0.05",767,"politics",17,0,0,"zero"
"0.05",767,"politics",18,0,0,"zero"
"0.05",767,"politics",19,0,0,"zero"
"0.05",767,"politics",20,0,0,"zero"
"0.05",767,"weather_risk_prep",1,0,0,"zero"
"0.05",767,"weather_risk_prep",2,0,0,"zero"
"0.05",767,"weather_risk_prep",3,0,0,"zero"
"0.05",767,"weather_risk_prep",4,0,0,"zero"
"0.05",767,"weather_risk_prep",5,0,0,"zero"
"0.05",767,"weather_risk_prep",6,0,0,"zero"
"0.05",767,"weather_risk_prep",7,0,0,"zero"
"0.05",767,"weather_risk_prep",8,0,0,"zero"
"0.05",767,"weather_risk_prep",9,0,0,"zero"
"0.05",767,"weather_risk_prep",10,0,0,"zero"
"0.05",767,"weather_risk_prep",11,0,0,"zero"
"0.05",767,"weather_risk_prep",12,0,0,"zero"
